,CMU1,CUBoulder1,Amherst1,UChicago1,Princeton1,ND1,Cornell2,Baruch1,Harvard1,UCBerkeley1,StBon1,UChicago3,Indiana1,Iowa1,UChicago4,ND2,Dartmouth2,UChicago5,Columbia1,CMU2,Amherst2
620,-0.000119248,-0.000985827,-2.44E-05,-9.41E-05,0.00010597,7.29E-05,-0.000126997,1.17E-05,-0.00012801,5.01E-05,6.86E-05,-4.87E-06,-0.000644402,-4.70E-05,-4.19E-05,-2.71E-05,4.25E-05,0,5.03E-05,7.90E-05,-4.08E-05
621,-7.68E-05,0.000263872,-9.80E-05,0.000130926,0.000137422,9.59E-05,-6.16E-05,-3.57E-05,-4.43E-07,9.04E-05,8.40E-05,-0.000175827,0.000110049,5.68E-05,5.87E-05,3.86E-05,0.000155409,0,0.000104954,0.000273784,-9.96E-05
622,-0.000211279,-0.000459424,-8.23E-05,-7.35E-05,-0.000139358,0.000123971,-7.61E-05,-4.56E-05,-0.000113903,-0.000116926,-0.00016683,8.08E-07,7.99E-06,9.97E-05,0.00011582,9.27E-05,0.000156716,0,-0.000172685,-0.000292064,-0.000107826
623,0.000176597,-0.000240862,-0.000121956,-1.62E-05,0.000234141,3.65E-05,-0.000144845,8.97E-06,-0.000143232,4.37E-05,-0.000157606,-4.29E-05,0.00024306,0.000135332,-0.000242095,-2.28E-05,9.03E-05,0,5.03E-05,-0.000122153,-0.000111883
624,3.55E-05,-5.51E-05,9.43E-05,-0.000188129,0.00030438,-9.04E-05,3.72E-05,-0.000175523,8.38E-05,-5.46E-05,-5.22E-06,9.33E-05,-0.000562527,0.000205991,-2.24E-05,-6.86E-05,-6.08E-05,0,-0.000135285,0.00032379,8.11E-05
625,-0.000330674,0.000616055,0.00012209,0.000109599,0.000277935,0.000163047,7.46E-05,-1.00E-05,8.51E-05,0.000101104,2.48E-05,-9.54E-05,0.00045991,-5.71E-05,-5.44E-05,3.07E-05,0.000198816,0,3.07E-05,0.000547816,0.000138932
626,0.000134871,-0.000495529,2.88E-05,-7.40E-05,0.000179126,0.000247391,3.89E-05,-8.99E-05,3.09E-05,9.02E-06,8.30E-05,-0.000144489,0.000339017,-0.000155621,1.23E-05,0.000200967,0.000253816,0,0.00025227,0.000158067,4.65E-05
627,-2.37E-05,0.000933264,-4.37E-05,-3.89E-05,0.000169298,-2.55E-05,-4.87E-05,-5.49E-07,-8.14E-05,-0.000124871,-0.000104032,1.13E-05,-0.000266883,-4.14E-05,-3.74E-05,-1.11E-05,-0.000110406,0,-3.97E-05,0.000424926,-6.48E-05
628,-4.34E-05,0.000148288,2.56E-05,-0.000226215,0.000388067,0.000162453,2.75E-05,-0.000122993,3.77E-05,-8.28E-05,0.000163787,-0.0001145,0.00011799,-9.79E-06,0.000285196,1.16E-05,0.000113632,0,1.77E-05,-0.000271994,3.50E-05
629,5.25E-05,-0.000129284,7.97E-05,1.35E-05,0.000408089,0.000183327,6.73E-05,-6.45E-05,5.11E-05,-5.55E-05,-6.01E-05,6.22E-05,0.000526689,-0.000207439,-3.06E-05,0.000165073,0.000323124,0,-0.000123398,0.000422599,9.37E-05
630,-0.000124223,0.00055466,0.000103414,-9.20E-05,-5.13E-05,0.000137843,0.00012698,-5.74E-05,0.000103759,-0.00015127,-0.000118293,-0.000183,0.00065331,-6.18E-05,0.000159251,0.000251303,9.06E-05,0,-0.000509918,-0.000243597,0.000115089
631,-1.08E-05,-5.71E-05,-0.000136153,0.000162985,-0.000297019,-6.47E-05,-0.000154961,0.000218585,-0.000101506,6.85E-05,0.000116379,-0.000163415,6.93E-05,-2.00E-05,-3.49E-05,-1.20E-05,-3.65E-06,0,3.47E-05,-0.000383416,-0.000176743
632,1.35E-05,0.000349478,-3.93E-05,-0.000153294,-0.000129536,-0.000152652,2.09E-05,-0.000173792,-2.82E-06,-0.000112395,-0.000297909,-0.000177607,0.000156587,-4.29E-05,-0.000170034,-8.86E-05,-0.000150306,0,-3.14E-05,0.000177145,-3.41E-05
633,-0.000159635,0.000350389,-4.55E-05,-0.000267351,0.000291204,-0.000123133,-4.07E-05,-3.47E-05,-6.78E-05,-4.77E-05,7.58E-05,-4.10E-05,1.19E-05,-1.87E-05,8.60E-05,-7.27E-05,-0.000152819,0,-0.000123679,0.000479114,-5.65E-05
634,-0.000115073,0.000526442,0.00015149,-3.28E-05,-0.000102097,-2.65E-05,0.000103326,6.41E-05,0.000121735,-3.46E-05,-6.62E-05,-0.000287186,0.000208962,0.000140819,3.29E-05,0.000116986,-8.71E-07,0,-7.34E-05,-0.000632184,0.000145034
635,-7.57E-05,-0.000323246,0.000153575,-2.73E-05,1.00E-05,9.82E-06,0.00014279,-6.50E-05,8.22E-05,-8.20E-05,-3.18E-05,-9.12E-05,-0.000430928,1.33E-05,3.19E-05,4.76E-06,-6.41E-05,0,2.72E-05,-4.79E-05,0.000151245
636,0.000105737,-0.000353761,-5.56E-05,-8.41E-05,-1.13E-05,-8.13E-05,3.36E-05,0.000104005,-1.10E-05,-9.76E-05,-0.000118168,-2.89E-05,-3.77E-05,-4.41E-05,-4.73E-05,-8.41E-05,-7.12E-05,0,-0.000173395,-0.000136704,-2.11E-05
637,1.75E-05,-0.000243925,0.000127866,0.000109707,0.000222355,0.000203592,0.000153756,0.000212888,0.000143156,7.24E-05,7.52E-05,3.24E-05,0.000647695,-0.000146515,3.12E-05,0.000195099,0.000219332,0,0.000118295,0.000274861,0.000149502
638,-1.21E-05,0.000293653,3.83E-06,-1.01E-05,-8.46E-05,-7.21E-05,-3.84E-05,9.00E-05,-7.27E-05,-2.78E-05,1.28E-05,0.000277694,0.000587483,-5.02E-05,7.05E-05,-8.60E-05,-8.50E-05,0,-6.75E-05,-0.00058218,-1.93E-05
639,-0.000101256,0.000125433,-1.51E-05,0.000183008,-0.00021365,-2.34E-05,-3.38E-05,0.00020314,-4.87E-05,7.79E-05,3.28E-07,0.000120754,-0.000133502,-5.36E-06,-8.57E-05,1.18E-05,4.03E-05,0,9.76E-05,0.000129128,-1.80E-06
640,0.000183708,4.37E-05,0.00021897,0.000269419,0.000468731,0.000172144,0.000170902,0.000218092,0.000215813,6.10E-05,0.000116922,-2.42E-05,0.000817151,-0.000290961,-1.51E-05,0.000118422,0.000169206,0,0.000327832,-0.000227477,0.000234445
641,0.000232763,-0.000416603,4.48E-05,-1.09E-05,-2.29E-05,-1.76E-05,-1.50E-05,-5.31E-05,-9.72E-05,-4.11E-05,2.04E-05,0.00011666,-0.000441004,-0.000160556,0.000180262,-0.000128008,-5.76E-05,0,2.16E-05,-0.000244278,5.87E-05
642,4.85E-05,-0.000176044,8.97E-05,0.000289625,-4.15E-05,-6.31E-05,-8.77E-06,4.57E-05,5.58E-05,1.18E-05,-4.22E-05,-7.91E-06,0.000430622,4.29E-05,-5.68E-05,-7.23E-05,-1.69E-06,0,-5.75E-05,0.000418135,6.48E-05
643,0.000108712,0.000453837,3.22E-05,-4.47E-05,-7.06E-05,3.05E-05,2.94E-05,9.84E-05,3.50E-05,5.76E-06,1.32E-05,7.32E-05,-4.20E-06,0.000134714,-9.69E-06,0.000109449,2.57E-05,0,2.11E-05,-0.000289097,3.49E-06
644,-6.36E-05,0.000282988,2.42E-05,-0.000137049,-8.50E-05,8.12E-05,-1.08E-06,0.000151709,-1.25E-05,-1.27E-05,1.57E-05,9.77E-05,-0.00105989,-6.37E-05,-5.71E-06,3.03E-05,5.64E-05,0,-9.45E-05,0.000344585,9.44E-06
645,-6.45E-05,0.000320344,0.000199254,-2.11E-05,-1.58E-05,0.000103803,0.000196326,9.99E-05,0.000215383,8.72E-05,6.54E-05,5.79E-05,0.000100801,-0.000155051,-6.00E-05,0.000135373,4.99E-05,0,4.97E-05,0.000135857,0.000222505
646,0.000223698,2.66E-05,-8.51E-05,5.22E-06,0.000214064,5.72E-05,-2.17E-05,-3.43E-05,-5.58E-05,-5.21E-05,2.69E-05,-1.88E-05,-0.000368181,-0.000235276,0.0001387,4.66E-05,-6.24E-07,0,-8.81E-05,-0.000293786,-8.45E-05
647,-9.51E-06,-0.000684799,1.63E-05,0.000190278,-0.000255133,0.000120874,5.50E-06,-4.34E-05,4.80E-05,9.59E-05,6.81E-05,-7.14E-06,0.000121784,-6.17E-05,-3.64E-05,6.91E-05,0.000135426,0,1.12E-05,1.60E-05,3.08E-05
648,-2.97E-05,0.00041564,-5.25E-05,-0.000232601,-0.000289698,-0.000118353,-4.78E-05,7.14E-05,-6.51E-05,-5.94E-05,-1.49E-05,0.000285776,-0.000408051,-0.000110211,0.00010256,-3.11E-05,-0.000110786,0,0.000100973,1.49E-05,-3.93E-05
649,-9.28E-05,-0.000233232,0.000139729,-0.000115306,-2.70E-05,-8.74E-05,0.000116563,-9.87E-05,0.000112935,-6.06E-05,-0.000211969,4.71E-05,-0.00061368,4.84E-05,-0.000142256,7.42E-05,-3.29E-05,0,-8.57E-05,-0.000177912,0.00012926
650,5.55E-05,7.12E-05,6.60E-05,-7.31E-05,4.64E-05,-3.54E-05,4.41E-05,1.74E-05,6.21E-05,-6.95E-06,-9.48E-05,4.78E-05,0.000920525,-1.85E-05,2.40E-07,-7.86E-06,-5.82E-05,0,-0.000149737,-0.000768631,7.81E-05
651,5.31E-05,-2.44E-05,-2.41E-06,0.000296828,6.14E-05,-3.34E-05,1.29E-06,1.98E-05,7.09E-05,7.73E-05,1.66E-05,-7.46E-05,-0.000250004,-6.46E-05,-0.000184855,8.80E-05,4.59E-05,0,3.08E-05,1.37E-05,-2.52E-05
652,0.000160445,0.000195874,-0.000129487,7.63E-05,-7.52E-05,-1.55E-05,-6.58E-05,0.000390671,3.32E-06,6.77E-05,0.000216191,-0.000187905,0.00027191,-2.08E-05,3.87E-05,-0.000122749,-2.06E-05,0,5.06E-06,-0.000201264,-0.00012689
653,0.000123234,0.000281882,7.05E-05,8.42E-05,9.47E-05,0.000146976,0.000114094,3.93E-05,8.47E-05,0.000110953,0.000386325,0.000101148,-0.00036143,-0.000103174,0.000284976,0.000111879,0.000103319,0,0.000101354,0.000104765,4.54E-05
654,6.14E-05,8.93E-05,2.22E-05,-0.00014241,-0.000190052,-0.000190942,5.50E-06,0.000269626,3.11E-05,2.14E-05,-0.000102446,0.000127337,-0.001010564,-0.000109136,-0.000113178,-8.51E-06,-0.000198664,0,0.000161466,-0.000194585,-7.22E-06
655,3.47E-05,0.000363858,-4.66E-05,-5.54E-05,-0.000154077,-9.96E-05,-6.87E-05,-1.41E-06,-3.89E-05,-0.000106696,-3.76E-05,-0.000136505,-0.000679751,-4.61E-05,1.58E-05,-0.000132247,-0.000159303,0,-2.67E-05,9.05E-05,-8.34E-05
656,-9.02E-05,0.000211999,0.000224192,-0.000311073,-0.000525914,1.52E-05,0.000124461,-0.000138962,7.48E-05,-0.000115128,-1.47E-05,-0.000272093,-0.001156921,8.81E-05,0.000110233,0.000235251,-1.25E-05,0,-0.000309195,-0.000353972,0.000183151
657,7.09E-05,0.000309273,-0.000101142,-4.13E-05,0.000169346,4.61E-05,-6.53E-05,-7.68E-05,-6.73E-05,3.02E-06,0.000123096,0.000140859,-8.35E-05,-0.000148896,4.60E-05,-1.98E-05,1.96E-05,0,7.30E-05,0.000303899,-9.51E-05
658,-0.000156736,6.48E-05,-1.68E-05,9.36E-05,-0.000384451,0.00021545,5.41E-05,-1.29E-05,7.00E-05,6.20E-05,0.000131225,-0.000268735,-4.12E-05,-2.29E-05,5.86E-05,9.09E-05,0.000244571,0,-0.000170411,0.000184792,2.10E-05
659,-5.79E-05,-2.94E-06,-7.55E-05,-0.000281711,-4.66E-05,2.92E-05,-0.000123267,-0.000210297,-0.0001321,-0.000224752,-0.00019944,2.49E-05,-0.000115769,0.000161826,6.99E-05,-4.06E-05,-4.37E-05,0,-0.000278118,0.000167297,-0.000112735
660,-0.000119326,5.37E-05,4.47E-05,0.000116686,0.000106993,1.71E-05,4.47E-05,-4.61E-05,7.08E-05,0.000109439,0.000245093,9.99E-05,-0.000397765,-0.000155435,0.000123975,3.51E-05,-8.73E-05,0,8.42E-05,0.000288777,1.94E-05
661,0.00013794,-0.00090263,2.53E-05,-9.74E-05,0.000448934,-3.50E-05,6.84E-05,4.89E-06,0.000119706,0.000122623,-1.48E-06,0.000145776,0.00017403,-0.000294156,-0.000132458,5.60E-05,5.05E-05,0,0.000239439,-0.000300454,6.04E-05
662,8.08E-05,-0.000123406,-6.44E-05,0.000106762,0.000309373,0.000244633,2.89E-05,-9.39E-05,8.72E-05,1.44E-05,0.000154823,-0.000100199,0.001060218,-0.000113907,0.000113433,-9.10E-06,0.000156061,0,0.00023566,-0.000147227,-4.52E-05
663,0.000150652,0.000212381,-9.97E-05,-0.000267029,4.00E-07,-6.15E-05,-9.08E-05,-0.000302917,-9.55E-05,-0.0001737,-0.000190615,-0.000106464,-0.000152362,0.000143802,-2.81E-05,-6.03E-05,-4.34E-05,0,1.69E-05,-0.000199536,-0.000123181
664,3.33E-05,-0.000250879,-0.000102997,0.000364326,0.000318975,0.000288775,-6.26E-05,8.02E-05,-4.73E-05,0.00015175,-3.65E-06,0.000227101,0.000275116,9.28E-05,-0.000165708,0.000149003,0.000382562,0,0.000259561,0.00022427,-8.66E-05
665,0.000125978,-0.000147027,-7.96E-05,-5.49E-06,0.000163993,-0.00022849,-8.12E-05,1.96E-05,-8.10E-05,-3.97E-05,-4.48E-05,0.000270656,4.27E-05,2.24E-05,-5.07E-05,-0.000303348,-0.00027032,0,0.000138446,-5.29E-05,-7.60E-05
666,0.000106894,-0.000451959,-3.60E-05,0.000122899,0.000232716,0.000156346,-4.81E-05,1.82E-05,-6.85E-05,0.000171099,0.000137482,0.000107602,-0.000157662,-0.000115848,-2.17E-05,9.96E-05,0.000170092,0,3.74E-05,-0.000219957,-4.97E-05
667,-7.64E-05,-0.00027388,-0.000288101,-7.09E-06,-0.000294919,-0.000147804,-0.00022873,-0.000193561,-0.000191328,1.50E-05,-4.06E-05,2.49E-06,-0.00068869,0.000249612,-0.000161072,-0.000164173,-0.000116124,0,-7.68E-05,0.000361489,-0.000286309
668,-0.000117142,-0.000437295,5.11E-05,9.07E-05,-2.54E-05,9.23E-05,4.02E-05,-0.000115657,1.99E-05,-5.20E-05,4.08E-06,-8.43E-05,-0.000329853,2.00E-05,6.00E-05,9.08E-05,4.25E-05,0,-0.000100491,0.000152441,4.32E-05
669,2.00E-05,-0.000130982,-0.000227579,0.000406046,0.000448321,0.000209714,-0.000188933,5.97E-05,-0.000119526,0.000213758,0.000130833,0.000151096,0.000632747,-8.60E-05,-6.52E-05,0.000101948,0.000304697,0,3.67E-05,1.28E-05,-0.000223203
670,7.23E-05,4.13E-05,0.000105761,-7.03E-05,-0.000387777,-5.44E-05,0.00012381,-4.23E-05,0.000176319,4.46E-05,2.04E-05,-0.00011072,-0.000598487,-8.78E-05,1.35E-05,4.02E-05,-5.46E-05,0,0.000261172,-4.78E-05,9.37E-05
671,7.76E-05,-0.000724027,4.31E-06,0.000193269,1.53E-05,-6.51E-06,1.84E-05,9.03E-05,4.55E-05,1.31E-05,-4.34E-06,4.68E-05,4.05E-05,8.69E-05,-9.89E-05,1.19E-05,2.64E-05,0,-0.000118022,-0.000458469,-2.63E-05
672,1.77E-05,0.000643381,0.000172814,0.000167782,-9.19E-05,0.000148965,0.000161213,-3.47E-05,0.000247198,0.000170171,0.000175503,-8.25E-05,-0.00015647,-0.000167526,8.11E-06,0.000174617,0.000234356,0,-3.97E-05,-1.56E-05,0.000217969
673,-0.000113387,0.000150293,5.65E-05,-0.000291379,2.07E-05,-1.30E-05,9.90E-05,0.000154734,0.000119791,-8.24E-05,5.79E-05,-0.000293636,0.000187665,-2.12E-05,0.000208006,5.02E-05,-8.87E-05,0,0.000217588,-5.37E-05,3.97E-05
674,0.000208396,-0.000428392,-3.03E-05,-3.70E-05,-4.11E-05,7.39E-05,-5.11E-05,0.000252994,-0.000104116,-6.06E-05,-0.000110874,-8.86E-05,0.000154091,-0.000283845,-4.55E-06,0.000138342,0.000104649,0,2.24E-05,-0.000199249,-6.32E-05
675,-3.30E-06,0.000170523,-4.02E-05,-0.000329308,9.53E-05,-2.44E-05,-4.63E-06,-7.01E-05,-4.82E-05,-0.000250713,-0.000128518,-0.000104155,5.78E-05,-1.57E-06,5.65E-05,-6.95E-05,-3.57E-05,0,-0.000105871,0.00031423,-3.23E-05
676,0.000113871,0.000215083,0.000250032,-0.000224473,-0.000112599,-0.000205019,0.000236896,-9.86E-06,0.000223943,-0.000117499,-0.000198239,0.000216235,-0.000170085,-0.000274626,-5.85E-05,8.54E-05,-0.000166185,0,-7.18E-05,0.000185209,0.000262712
677,1.14E-05,0.000849472,0.000223535,1.34E-05,1.76E-05,-7.47E-05,0.000232766,0.000146463,0.000228155,2.84E-05,8.69E-05,0.000184259,0.000164689,-0.000117202,6.18E-05,5.84E-05,-4.90E-05,0,7.02E-05,0.000177619,0.00024979
678,0.000168081,-0.000471659,-0.000298036,-0.000166112,-0.00020303,0.000137845,-0.000229308,9.73E-05,-0.000217765,-7.39E-05,4.09E-06,-0.000164878,0.00014312,-2.88E-05,2.30E-05,-9.77E-05,7.31E-05,0,-7.77E-05,-0.000229763,-0.000297121
679,6.14E-05,0.000781034,0.000150126,0.000296613,0.000347298,0.000257686,0.000197813,-0.000154694,0.000247279,0.0001721,0.000160996,-9.32E-05,0.000149028,5.37E-05,0.000124601,0.000280969,0.000300132,0,0.000256222,-4.44E-05,0.000166716
680,0.000111875,-0.000181268,-4.82E-05,-0.00017805,-0.000251516,-4.10E-05,-7.28E-05,2.68E-06,-0.000116447,-0.000107156,2.16E-05,3.51E-05,-0.000816013,-6.75E-05,0.000225848,-3.43E-06,-0.000168254,0,-0.000205542,0.000213946,-4.26E-05
681,-0.000165028,0.00022296,-9.64E-05,0.000120566,-0.00010021,8.15E-05,-4.52E-05,6.33E-05,-2.73E-05,0.000187221,0.000215311,0.000288376,-0.000195825,5.96E-05,4.11E-05,5.87E-05,0.000117648,0,0.000278545,-0.000170408,-7.37E-05
682,9.58E-05,0.000239624,-4.96E-05,-6.45E-05,-0.000431505,1.10E-05,4.94E-05,0.000302371,6.14E-05,-5.81E-05,-9.43E-05,0.000117445,-0.001663859,4.08E-06,-0.000102558,0.000157147,1.48E-05,0,-0.000112683,0.000406546,-7.03E-05
683,-9.60E-05,0.000844664,0.000116091,0.00012433,-0.000246809,0.000291336,0.000133459,-0.000150471,0.000184289,5.29E-05,0.000147266,4.36E-05,1.65E-05,-0.000165082,1.16E-05,0.000329663,0.000295274,0,-9.51E-05,0.000655921,9.14E-05
684,7.48E-05,4.81E-05,3.22E-05,0.000284829,0.000267246,8.24E-05,1.35E-05,-4.41E-05,7.33E-05,0.000169019,0.000210013,-9.19E-05,-0.000190485,-0.000178105,3.96E-06,0.000215852,6.96E-05,0,0.000381306,-8.08E-05,4.11E-05
685,-0.000284969,3.84E-05,-0.000292662,0.000171984,-0.000531493,7.23E-05,-0.000204735,-4.64E-05,-0.000219559,-5.16E-05,-1.72E-05,-0.000374451,0.000172493,0.00026954,5.37E-05,1.22E-05,9.62E-05,0,-6.89E-05,0.000279176,-0.000290482
686,2.29E-05,0.000218993,-0.000216167,3.47E-05,1.54E-05,0.000153964,-0.000248058,0.000108774,-0.000211224,7.90E-05,5.83E-05,-0.000301074,-0.000258916,0.000151127,5.98E-05,-1.66E-05,8.38E-05,0,0.000116763,0.00032085,-0.000250151
687,-2.81E-05,5.70E-05,-3.92E-05,-7.57E-05,-0.000449371,-0.000232541,-3.39E-05,0.000134257,-2.90E-05,-3.20E-05,-0.000107611,-7.20E-05,-0.001482885,-7.41E-05,-0.000166859,-0.000186563,-0.000265891,0,-0.000248123,-0.000173256,-5.08E-05
688,-0.000127481,0.000120478,3.63E-05,9.63E-05,0.000310718,-8.41E-05,6.83E-05,3.15E-05,0.00011857,5.87E-05,7.65E-06,-6.23E-05,0.00050599,5.02E-05,-3.16E-05,-7.70E-05,-5.50E-05,0,0.000357923,-8.28E-05,3.93E-05
689,-3.41E-05,-0.000621269,-2.21E-05,0.000144464,0.000335564,0.000115402,-6.24E-07,-0.000267746,6.28E-05,6.39E-05,-3.37E-05,6.90E-05,0.000345089,0.000277985,-0.000103112,4.50E-05,0.000179547,0,3.85E-05,-8.62E-05,1.59E-07
690,4.47E-05,-0.000103524,-0.000104912,-0.000198086,0.000472368,-1.03E-05,-8.41E-05,8.49E-05,-8.39E-05,-2.40E-05,0.000146586,0.000205029,0.000105225,-5.69E-05,0.0001336,-0.000165893,-4.01E-05,0,-7.09E-05,-0.000290347,-9.85E-05
691,-1.42E-05,0.000220818,0.000345467,-6.71E-05,0.000263636,1.91E-05,0.000298767,-4.42E-06,0.000271069,-0.000110699,-0.000229486,-0.000112256,0.000679983,-7.94E-05,-7.65E-05,0.000283221,6.61E-05,0,-0.000224396,-0.00070239,0.00035932
692,0.000134289,0.000331601,-8.04E-05,-7.89E-05,0.000181381,0.000268419,-3.15E-05,-7.01E-05,-7.76E-05,3.07E-05,3.31E-05,3.20E-05,3.11E-05,-0.000162616,6.60E-06,0.000105859,0.000297568,0,0.000173082,-0.000196552,-5.46E-05
693,0.000239727,0.000398122,8.55E-05,1.09E-06,-0.000285038,3.48E-05,0.00019896,8.78E-05,0.000202012,0.000110617,2.00E-05,0.000128208,-0.000156796,8.16E-05,-4.09E-06,0.000154811,6.62E-05,0,5.75E-05,0.000135923,0.00011735
694,-1.02E-05,0.000529536,0.000359801,0.000101176,-0.000241191,-0.000104488,0.000238653,0.000104841,0.000285536,-1.10E-05,-4.07E-05,-9.60E-05,-3.30E-05,0.000140758,-7.98E-06,9.51E-05,-0.000163663,0,-0.000135841,0.000373506,0.000335199
695,0.000122755,0.000167572,8.27E-05,0.000134064,0.000119015,4.76E-05,6.13E-05,2.41E-05,8.72E-05,0.000155742,0.000165793,-0.000307077,0.000651076,-4.51E-06,0.000174661,7.00E-05,1.98E-05,0,0.000220042,-8.57E-05,0.000108661
696,1.08E-06,0.000294008,-0.0001032,5.71E-05,-0.000353237,7.17E-06,-8.82E-05,5.83E-05,-5.25E-05,3.65E-05,8.70E-05,-9.59E-05,0.00015694,0.000125946,-5.26E-05,9.17E-06,-3.12E-06,0,0.00019572,-0.000171781,-0.000125017
697,9.94E-06,-0.000304673,1.92E-05,0.000160881,0.000216344,-6.90E-05,8.37E-05,-0.000151406,7.47E-05,-5.39E-05,3.86E-07,-9.08E-06,0.000194446,-7.23E-05,0.000104731,-9.53E-05,-4.76E-05,0,0.00016124,-1.75E-05,6.30E-05
698,-0.00017891,-5.81E-05,-3.75E-05,-2.82E-05,-4.63E-05,-5.53E-05,4.72E-06,-0.000263633,-8.32E-06,-1.84E-05,3.11E-05,0.000302546,0.000251929,-3.92E-06,6.66E-05,-3.06E-05,-3.93E-05,0,0.000123024,-3.49E-05,-3.35E-05
699,0.000289948,-9.42E-05,-7.10E-06,6.13E-05,0.000417583,0.00013196,2.93E-05,-2.42E-06,5.84E-05,0.000116571,0.000240817,-0.000254422,0.000603905,-5.23E-05,4.89E-05,5.25E-05,0.000153673,0,6.35E-05,0.000167113,-5.03E-06
700,3.51E-05,0.000198798,4.45E-05,2.45E-05,0.000100776,0.000161199,1.84E-05,3.46E-05,6.77E-05,0.000126544,0.000128991,-0.000180008,-0.000245802,-6.21E-05,2.80E-05,0.000120925,0.000194907,0,0.000126695,-0.000405301,7.55E-05
701,-0.000161016,-0.000255238,1.31E-05,-1.19E-05,-3.28E-05,-9.15E-05,5.56E-06,-1.15E-05,-3.39E-05,-9.86E-05,-0.00015997,-8.59E-05,-0.000275783,0.000130384,-5.20E-05,-6.02E-05,-0.000127177,0,-0.000115975,5.45E-05,1.70E-05
702,-4.74E-05,-0.000295145,-0.000166368,-0.000137379,-0.00016016,1.41E-05,-0.000167304,-8.18E-06,-0.000246746,-9.72E-05,8.51E-05,0.000241525,0.000619328,-1.65E-05,5.98E-05,-7.47E-05,-6.84E-05,0,-0.000130135,0.00025631,-0.000178229
703,0.000152403,0.000326996,0.000119544,6.69E-05,-0.000231325,0.00020621,-1.44E-05,5.35E-05,-5.47E-06,9.35E-05,5.23E-05,-0.000205946,0.000254212,6.47E-05,4.10E-05,0.000235735,0.00020604,0,9.61E-05,0.000458304,0.000119708
704,7.99E-05,9.11E-05,2.45E-05,0.000191536,0.000166941,0.000139337,3.47E-05,0.000322121,8.93E-05,1.55E-05,0.000205428,4.85E-05,-0.000475904,-0.000117266,0.000249508,0.000103115,5.95E-05,0,0.000174173,-0.000142237,-3.13E-06
705,4.43E-05,-0.000305337,-2.31E-07,-1.62E-05,0.000403885,-5.27E-05,1.69E-05,3.02E-05,3.12E-05,-9.78E-05,-2.37E-06,-8.52E-05,0.000172315,-0.000160647,2.59E-05,-0.000150451,-0.000103398,0,-9.03E-05,0.00039382,4.01E-05
706,5.87E-05,0.000190885,-6.73E-05,0.000266024,0.000116207,0.000175908,-0.000101415,-7.87E-05,-7.47E-05,3.07E-05,6.41E-06,-0.000207116,-0.000459179,-7.04E-05,-2.87E-05,0.000106162,0.000191809,0,4.86E-05,5.69E-05,-0.000104951
707,-0.000203346,0.000494576,6.97E-05,-1.63E-05,-5.97E-05,-2.60E-05,9.24E-05,1.90E-06,0.000111411,5.34E-05,0.000176696,0.000124359,4.16E-05,-9.77E-05,0.000148037,3.91E-05,-5.89E-05,0,0.000116297,-0.000188365,0.000111604
708,-9.37E-06,-0.000699866,7.41E-05,1.46E-06,0.000235269,0.000229645,7.72E-05,0.000180748,0.000134196,0.000128905,3.63E-05,-0.000197598,0.000105707,-0.000134911,-5.43E-05,0.000193422,0.000277011,0,0.000469509,-0.000346928,9.64E-05
709,3.63E-05,-0.00015781,-0.000115378,0.000124039,-6.73E-05,-5.03E-05,-0.000151689,-9.88E-05,-0.000128909,6.16E-05,-4.14E-05,-8.57E-05,-0.000670578,0.000364492,-0.000180269,-4.32E-06,3.01E-05,0,0.000178958,-9.04E-05,-0.000121297
710,0.000222731,0.000330216,0.000218697,-7.20E-06,0.00014633,6.74E-05,0.000151539,-4.00E-05,0.000174057,0.000120929,0.000129616,0.00037754,0.000711386,-4.71E-05,-7.49E-05,0.000222522,9.18E-05,0,0.000229871,-0.000252249,0.000226053
711,0.000151035,0.000409689,9.81E-05,8.84E-05,0.000606339,0.000453325,0.000149482,-0.000221499,0.000255708,0.000210013,0.000280933,-0.000209937,0.000727015,4.49E-05,8.17E-05,0.000344085,0.000412437,0,5.62E-05,-0.000267336,9.08E-05
712,0.000139795,-0.000204734,0.000119405,0.000275255,-3.86E-05,0.000204818,0.000129523,-1.57E-05,0.000212387,6.57E-05,0.000158443,0.000118238,-0.000892338,0.000105274,0.000147866,0.000185064,0.000164155,0,-2.14E-05,-0.000260367,0.000114998
713,0.000297506,0.000543556,0.000194524,0.000261698,0.000125445,0.000214091,0.000179709,2.23E-05,0.00023541,0.000131232,0.000211285,0.000156707,2.27E-05,-0.000201468,2.45E-05,0.000197279,0.000176031,0,0.000108906,0.000357839,0.000191756
714,-3.98E-05,-0.000204925,-9.28E-05,9.83E-05,0.0001051,-0.000146241,-9.68E-05,5.86E-05,-5.45E-05,4.58E-05,0.000143519,-3.63E-06,-0.000176623,-4.79E-05,0.000192083,-0.000163284,-0.000141718,0,-1.75E-05,-0.000452597,-9.04E-05
715,8.11E-05,0.000697615,0.000109418,-7.93E-08,4.69E-05,0.000142099,0.000103416,0.000189259,0.000138686,0.000163308,0.000215154,-0.000209568,0.000654149,2.66E-05,8.00E-05,0.000242506,0.000130919,0,0.000306538,0.000100069,0.000108064
